3.559856489878782115e-01	3.908476393309279047e+02
6.031648866026231293e-01	2.718195847385399020e+02
8.579160745827347778e-01	1.846187420983272034e+02
1.113464310595710716e+00	1.658469475333432968e+02
1.374039914321364408e+00	1.300747908194322235e+02
1.619154704570298309e+00	1.162000062123142072e+02
1.870686673430271840e+00	9.942353234246434113e+01
2.123290040706380832e+00	8.593548307785704310e+01
2.378144976376236119e+00	7.356064491954195717e+01
2.630489925835516996e+00	6.451893036524057834e+01
2.878653162679494670e+00	5.503903822432594239e+01
3.131144366275339319e+00	5.012274226626976770e+01
3.388159578333816313e+00	4.433502536044708364e+01
3.638741848210948149e+00	3.950583497752539586e+01
3.888315910732085268e+00	3.597088572980275956e+01
4.139052155837465996e+00	3.285109100242062397e+01
4.390305777018236988e+00	3.103565467477615769e+01
4.642172339120373081e+00	2.865140316508269080e+01
4.894678666149941293e+00	2.682186405775335203e+01
5.147269052361176378e+00	2.512174767093278049e+01
5.398003206656323272e+00	2.304273694060573163e+01
5.647798235368590269e+00	2.104819365839273360e+01
5.900534302989873581e+00	1.959310057870397870e+01
6.151460297009074374e+00	1.821941076865021003e+01
6.402630176204441526e+00	1.653075677044418512e+01
6.655964674748322096e+00	1.549882163111806044e+01
6.908782583105771202e+00	1.451888018322981644e+01
7.159060853508338873e+00	1.342936429168914003e+01
7.409414762591408632e+00	1.245337925949687374e+01
7.659227149364629561e+00	1.160481298688128682e+01
7.911559474606142395e+00	1.118777635788496383e+01
8.163750941790897997e+00	1.022438263982255968e+01
8.415757210439384295e+00	9.735981764274855621e+00
8.667638839289207198e+00	9.245904709249513687e+00
8.918801124864609520e+00	8.823244794337204766e+00
9.170480108345369530e+00	8.366429613759258643e+00
9.420566033467249412e+00	7.846460238688167443e+00
9.671642335271435797e+00	7.505916564574201644e+00
9.923426157758477473e+00	7.110281463259754631e+00
1.017396902749181820e+01	6.802022095526611523e+00
1.042533700753922155e+01	6.442654125817712796e+00
1.067702948358784276e+01	6.277343996655280201e+00
1.092969337256462303e+01	5.866126124565144373e+00
1.118211872033766419e+01	5.619011925980624156e+00
1.143346516925797296e+01	5.344217539143277129e+00
1.168350508557724687e+01	5.131112942465862581e+00
1.193379937775929100e+01	4.918381687052979956e+00
1.218553055762879112e+01	4.745915140763660389e+00
1.243711650801278878e+01	4.538589129728163307e+00
1.268867268647359303e+01	4.350475083166206680e+00
1.294075027177769144e+01	4.226059700003089503e+00
1.319267287020158363e+01	4.022876948975847355e+00
1.344470571782862756e+01	3.848770205131295530e+00
1.369480150283709641e+01	3.696324369982641578e+00
1.394591277066507828e+01	3.561410720312149891e+00
1.419764645764527167e+01	3.445308432816735156e+00
1.444766774168416212e+01	3.331737114734353078e+00
1.469906835825429070e+01	3.181349220541699108e+00
1.495059118111036511e+01	3.056950980762551229e+00
1.520261612590052991e+01	2.959096866484354216e+00
1.545415944503929495e+01	2.869490860316400660e+00
1.570456072545780124e+01	2.792325171162482356e+00
1.595705800128773966e+01	2.707335839850836923e+00
1.620829297830731619e+01	2.600220078602720530e+00
1.645966591028190962e+01	2.539524208870123534e+00
1.671125708846596325e+01	2.454413246242446167e+00
1.696160259490052624e+01	2.395058480229260489e+00
1.721370276108077135e+01	2.315491736807754108e+00
1.746543424102250341e+01	2.257099111046147133e+00
1.771598473288305442e+01	2.167290941560575224e+00
1.796653767411944003e+01	2.135376781075906116e+00
1.821765658501893270e+01	2.063393683630235120e+00
1.847053788120423334e+01	1.992034772289741573e+00
1.872257696809484173e+01	1.920627119056302456e+00
1.897394097105746269e+01	1.875095516884646596e+00
1.922542454726159988e+01	1.830468037770825340e+00
1.947607703355479103e+01	1.766535880077881648e+00
1.972678839839982601e+01	1.731674107702896093e+00
1.997802698857814363e+01	1.686561911745875220e+00
2.022863620534168660e+01	1.624727125116061766e+00
2.047969598507238231e+01	1.599661337619295187e+00
2.073250439107362553e+01	1.571528556212877126e+00
2.098435855211640089e+01	1.531908476828981680e+00
2.123502923393334640e+01	1.492113978232087801e+00
2.148629411178690773e+01	1.449205813284740074e+00
2.173831825513516591e+01	1.417868085838594805e+00
2.198972260956887226e+01	1.386115033549302877e+00
2.223974971000711420e+01	1.356789364266282494e+00
2.249141870643862973e+01	1.311849179487833528e+00
2.274404614890906373e+01	1.294571946595485246e+00
2.299521835768831579e+01	1.259992205573813973e+00
2.324620084136223852e+01	1.232720492103090093e+00
2.349757798664387209e+01	1.201527550409372980e+00
2.374870488118759937e+01	1.170977032790086358e+00
2.399988781917473091e+01	1.151697184086477144e+00
2.425071646049711305e+01	1.111152727800333473e+00
2.450187830577813841e+01	1.090735613827030770e+00
2.475391093216606109e+01	1.069571300448687312e+00
2.500524226975159792e+01	1.042144072200513749e+00
2.525610980153284402e+01	1.024535413367068770e+00
2.550801425092822328e+01	9.966983388213045414e-01
2.575943113325822864e+01	9.786539683901068765e-01
2.601074166866445125e+01	9.599556384982598223e-01
2.626234447079615464e+01	9.347208106224043078e-01
2.651347712943701751e+01	9.167011035963451571e-01
2.676474177984877656e+01	8.982162830862084890e-01
2.701628079430242479e+01	8.837058786763547502e-01
2.726734205837282232e+01	8.695507329250575790e-01
2.751837013544679422e+01	8.476039962377556192e-01
2.776937726815812724e+01	8.285810892155882623e-01
2.802070160973895341e+01	8.163160817403370961e-01
2.827249982643487058e+01	8.044541821126426351e-01
2.852407603869968966e+01	7.862227987609078372e-01
2.877567300468570721e+01	7.710233042535774572e-01
2.902733523039245256e+01	7.524558630085946831e-01
2.927861073083739996e+01	7.426292090097647014e-01
2.953003196193969160e+01	7.293230611427868881e-01
2.978106336846375157e+01	7.119323300311567460e-01
3.003148440777084716e+01	7.012360810234412600e-01
3.028303386126418673e+01	6.886106264289535428e-01
3.053456493440382857e+01	6.757592023589429342e-01
