3.559856489878782115e-01	3.916754282052171448e+02
6.031648866026231293e-01	2.729502256378614220e+02
8.579160745827347778e-01	1.858397647447159216e+02
1.113464310595710716e+00	1.677018053675018905e+02
1.374039914321364408e+00	1.321329101676808762e+02
1.619154704570298309e+00	1.188958943913143713e+02
1.870686673430271840e+00	1.016963769639143749e+02
2.123290040706380832e+00	8.808964733202671482e+01
2.378144976376236119e+00	7.575152171278027424e+01
2.630489925835516996e+00	6.673003966149288146e+01
2.878653162679494670e+00	5.651575746846260273e+01
3.131144366275339319e+00	5.185904974618709673e+01
3.388159578333816313e+00	4.589546252342861266e+01
3.638741848210948149e+00	4.108322762495054548e+01
3.888315910732085268e+00	3.732304609257620598e+01
4.139052155837465996e+00	3.407218153285185736e+01
4.390305777018236988e+00	3.226276889452304886e+01
4.642172339120373081e+00	2.982445406350528216e+01
4.894678666149941293e+00	2.779900667746973753e+01
5.147269052361176378e+00	2.609425660927712443e+01
5.398003206656323272e+00	2.384861533267770994e+01
5.647798235368590269e+00	2.188228161758054924e+01
5.900534302989873581e+00	2.032931958944474715e+01
6.151460297009074374e+00	1.890353989588979289e+01
6.402630176204441526e+00	1.710207096533405391e+01
6.655964674748322096e+00	1.602437276965367374e+01
6.908782583105771202e+00	1.495689932803720623e+01
7.159060853508338873e+00	1.381247178025633993e+01
7.409414762591408632e+00	1.289636434882158866e+01
7.659227149364629561e+00	1.195313018058201315e+01
7.911559474606142395e+00	1.151938964294292767e+01
8.163750941790897997e+00	1.054396784024983091e+01
8.415757210439384295e+00	1.006092484225961847e+01
8.667638839289207198e+00	9.554276272473009257e+00
8.918801124864609520e+00	9.082022970276787177e+00
9.170480108345369530e+00	8.584832409335479753e+00
9.420566033467249412e+00	8.084959704525020996e+00
9.671642335271435797e+00	7.687380429578347218e+00
9.923426157758477473e+00	7.258823849872212186e+00
1.017396902749181820e+01	6.932543265239829999e+00
1.042533700753922155e+01	6.592745567102150872e+00
1.067702948358784276e+01	6.379779493381206201e+00
1.092969337256462303e+01	5.943400678736641574e+00
1.118211872033766419e+01	5.686608679198865701e+00
1.143346516925797296e+01	5.372424858096463751e+00
1.168350508557724687e+01	5.135813199106658899e+00
1.193379937775929100e+01	4.884845469175582267e+00
1.218553055762879112e+01	4.692331819080252764e+00
1.243711650801278878e+01	4.480592235292914616e+00
1.268867268647359303e+01	4.297503780362833758e+00
1.294075027177769144e+01	4.145031258271148822e+00
1.319267287020158363e+01	3.950931817541587954e+00
1.344470571782862756e+01	3.784714935021199267e+00
1.369480150283709641e+01	3.633777479153015300e+00
1.394591277066507828e+01	3.490381495002240264e+00
1.419764645764527167e+01	3.376868387387622406e+00
1.444766774168416212e+01	3.276704547925843425e+00
1.469906835825429070e+01	3.108081006259593160e+00
1.495059118111036511e+01	2.977125940038950702e+00
1.520261612590052991e+01	2.881447808949534561e+00
1.545415944503929495e+01	2.789670211586485760e+00
1.570456072545780124e+01	2.700222465512101877e+00
1.595705800128773966e+01	2.609525010006928269e+00
1.620829297830731619e+01	2.502735185144361552e+00
1.645966591028190962e+01	2.452831703758947324e+00
1.671125708846596325e+01	2.364785342199902107e+00
1.696160259490052624e+01	2.307380182593309126e+00
1.721370276108077135e+01	2.239417471838197393e+00
1.746543424102250341e+01	2.183202504170509428e+00
1.771598473288305442e+01	2.105212219022792208e+00
1.796653767411944003e+01	2.074309036825332520e+00
1.821765658501893270e+01	2.006591981613659481e+00
1.847053788120423334e+01	1.946171986450853986e+00
1.872257696809484173e+01	1.872454459674958160e+00
1.897394097105746269e+01	1.833353153468233243e+00
1.922542454726159988e+01	1.792891884742657371e+00
1.947607703355479103e+01	1.735940490158176974e+00
1.972678839839982601e+01	1.696035588348402179e+00
1.997802698857814363e+01	1.646344874773298272e+00
2.022863620534168660e+01	1.593679042485896424e+00
2.047969598507238231e+01	1.560038455772051469e+00
2.073250439107362553e+01	1.533911595459471311e+00
2.098435855211640089e+01	1.480719156561236982e+00
2.123502923393334640e+01	1.444612918176964245e+00
2.148629411178690773e+01	1.398120075062690537e+00
