3.559856489878782115e-01	4.166108486698176989e+02
6.031648866026231293e-01	2.972028852719679435e+02
8.579160745827347778e-01	2.007493669164841492e+02
1.113464310595710716e+00	1.816209272657740712e+02
1.374039914321364408e+00	1.410661972115560729e+02
1.619154704570298309e+00	1.263457585166032402e+02
1.870686673430271840e+00	1.073249925495945263e+02
2.123290040706380832e+00	9.377078023883602498e+01
2.378144976376236119e+00	8.090414665818993001e+01
2.630489925835516996e+00	7.277702038694678777e+01
2.878653162679494670e+00	6.173769986927840847e+01
3.131144366275339319e+00	5.815164809359630738e+01
3.388159578333816313e+00	5.185230475012220808e+01
3.638741848210948149e+00	4.658559118855581005e+01
3.888315910732085268e+00	4.348565458075336210e+01
4.139052155837465996e+00	3.981591535647199009e+01
4.390305777018236988e+00	3.754194980138129978e+01
4.642172339120373081e+00	3.465411963913648208e+01
4.894678666149941293e+00	3.187416614664167014e+01
5.147269052361176378e+00	2.966141128021213191e+01
5.398003206656323272e+00	2.765481919257516452e+01
5.647798235368590269e+00	2.558941776776917365e+01
5.900534302989873581e+00	2.325486677020430193e+01
6.151460297009074374e+00	2.209872456888519565e+01
6.402630176204441526e+00	2.051829732453712296e+01
6.655964674748322096e+00	1.907182634075105199e+01
6.908782583105771202e+00	1.742894497951871813e+01
7.159060853508338873e+00	1.596228794993045774e+01
7.409414762591408632e+00	1.503492260927791691e+01
7.659227149364629561e+00	1.385985293417425090e+01
7.911559474606142395e+00	1.333397728831200979e+01
8.163750941790897997e+00	1.208976153602296222e+01
8.415757210439384295e+00	1.149286165960059414e+01
8.667638839289207198e+00	1.072162819002612366e+01
8.918801124864609520e+00	1.020693534125231139e+01
9.170480108345369530e+00	9.478472111418165369e+00
9.420566033467249412e+00	9.076747833443857161e+00
9.671642335271435797e+00	8.718156019299600601e+00
9.923426157758477473e+00	8.208109358036296044e+00
1.017396902749181820e+01	7.790969485756111368e+00
1.042533700753922155e+01	7.394461508600993049e+00
1.067702948358784276e+01	7.046008512810777447e+00
1.092969337256462303e+01	6.711457086532197636e+00
1.118211872033766419e+01	6.379913136472692869e+00
1.143346516925797296e+01	6.092858955379134578e+00
1.168350508557724687e+01	5.954155015390295347e+00
1.193379937775929100e+01	5.554165477127713579e+00
1.218553055762879112e+01	5.347610222979309214e+00
1.243711650801278878e+01	5.193681802861920715e+00
1.268867268647359303e+01	4.995488873985441280e+00
1.294075027177769144e+01	4.800994737421027558e+00
1.319267287020158363e+01	4.577546185582234806e+00
1.344470571782862756e+01	4.420558220495568236e+00
1.369480150283709641e+01	4.237810124845535320e+00
1.394591277066507828e+01	4.131519422935268082e+00
1.419764645764527167e+01	3.982676231065593431e+00
1.444766774168416212e+01	3.802454053763481223e+00
1.469906835825429070e+01	3.720273300196610844e+00
1.495059118111036511e+01	3.544622239730062851e+00
1.520261612590052991e+01	3.486805152897515470e+00
1.545415944503929495e+01	3.360447062247799099e+00
1.570456072545780124e+01	3.257153496753451449e+00
1.595705800128773966e+01	3.139570637204364356e+00
1.620829297830731619e+01	3.069858632487758143e+00
1.645966591028190962e+01	2.967943712624453667e+00
1.671125708846596325e+01	2.890790254636219192e+00
1.696160259490052624e+01	2.791405913281900020e+00
1.721370276108077135e+01	2.685471442570119383e+00
1.746543424102250341e+01	2.633815118397885957e+00
1.771598473288305442e+01	2.520363475059420377e+00
1.796653767411944003e+01	2.451585874325184378e+00
1.821765658501893270e+01	2.355872327918523190e+00
1.847053788120423334e+01	2.317392559812946562e+00
1.872257696809484173e+01	2.251626612924009230e+00
1.897394097105746269e+01	2.195895373400556849e+00
1.922542454726159988e+01	2.137294989484146868e+00
1.947607703355479103e+01	2.070790745725075155e+00
1.972678839839982601e+01	2.017186166974590744e+00
1.997802698857814363e+01	1.961433752307307321e+00
2.022863620534168660e+01	1.895923028470992922e+00
2.047969598507238231e+01	1.852654447179509001e+00
2.073250439107362553e+01	1.818862224252736803e+00
2.098435855211640089e+01	1.772957695012786106e+00
2.123502923393334640e+01	1.731250349189882076e+00
2.148629411178690773e+01	1.689292174848600281e+00
2.173831825513516591e+01	1.639245948258096330e+00
2.198972260956887226e+01	1.593622017300341698e+00
2.223974971000711420e+01	1.572513336187082444e+00
2.249141870643862973e+01	1.526173145229323680e+00
2.274404614890906373e+01	1.493724294189595181e+00
2.299521835768831579e+01	1.468362068682614208e+00
2.324620084136223852e+01	1.423440210589381749e+00
2.349757798664387209e+01	1.389389047466279115e+00
2.374870488118759937e+01	1.349841738141929648e+00
2.399988781917473091e+01	1.320552865481038785e+00
2.425071646049711305e+01	1.294094839955968190e+00
2.450187830577813841e+01	1.257886947702817171e+00
2.475391093216606109e+01	1.240498594730982340e+00
2.500524226975159792e+01	1.209458847786553548e+00
2.525610980153284402e+01	1.175020119852059342e+00
2.550801425092822328e+01	1.154111122282016622e+00
2.575943113325822864e+01	1.125495958066929703e+00
2.601074166866445125e+01	1.103061800330497499e+00
2.626234447079615464e+01	1.081054748494968853e+00
2.651347712943701751e+01	1.059685007437453974e+00
2.676474177984877656e+01	1.035074419966174553e+00
2.701628079430242479e+01	1.019034423442669146e+00
2.726734205837282232e+01	9.995978732922843335e-01
2.751837013544679422e+01	9.794860919506755970e-01
2.776937726815812724e+01	9.654088442661236114e-01
2.802070160973895341e+01	9.495249137354671021e-01
2.827249982643487058e+01	9.313030947620289934e-01
2.852407603869968966e+01	9.160896310360947536e-01
2.877567300468570721e+01	8.972331793203243144e-01
2.902733523039245256e+01	8.798530946222202775e-01
2.927861073083739996e+01	8.642836241946306730e-01
2.953003196193969160e+01	8.508347653115896358e-01
2.978106336846375157e+01	8.425491982475966646e-01
3.003148440777084716e+01	8.241465579371310968e-01
3.028303386126418673e+01	8.075039050393401086e-01
3.053456493440382857e+01	7.927307953108505556e-01
3.078585183944906944e+01	7.805927560968376477e-01
3.103757946070165730e+01	7.669721499012346344e-01
3.128931656795834826e+01	7.552380048019688985e-01
3.154125974608096428e+01	7.438772188739994906e-01
3.179158626791808828e+01	7.318134873659203343e-01
3.204196438636942190e+01	7.263995477034110859e-01
3.229345624690945016e+01	7.120001461326131986e-01
3.254491795349546379e+01	6.991288851017747330e-01
3.279661199584414533e+01	6.871912940824141947e-01
3.304781054557115993e+01	6.768397929310295824e-01
3.329958828032162188e+01	6.714793227091566674e-01
3.355183723684311303e+01	6.591270229789849555e-01
3.380253855881218072e+01	6.488680596416736002e-01
3.405313147025059095e+01	6.331799313705440690e-01
3.430479305560803738e+01	6.288874288999563023e-01
3.455623390824965924e+01	6.134106066091697951e-01
3.480735498195039668e+01	6.069709631347971479e-01
3.505856438430107858e+01	5.960188526464951231e-01
3.531001549359893943e+01	5.869225602056437063e-01
3.556133107357548084e+01	5.734670831882336950e-01
3.581233698845250757e+01	5.672792743287395911e-01
3.606382608666838507e+01	5.586099266980807387e-01
3.631533331237931606e+01	5.484689810458029946e-01
3.656697642527945646e+01	5.375024565763000250e-01
3.681852327087045751e+01	5.319852180894102389e-01
3.706973766105884494e+01	5.233600482235161166e-01
3.732129678941971207e+01	5.132377924689198734e-01
3.757306314229551703e+01	5.068047243413182912e-01
3.782389924159279104e+01	4.996280739425673079e-01
3.807464007418068519e+01	4.927180399207941042e-01
3.832565302212735503e+01	4.839519693895580343e-01
3.857740378043642693e+01	4.766090506827720952e-01
3.882942253427300017e+01	4.711690717420652375e-01
3.908032307380011616e+01	4.630153126567995159e-01
3.933129330145365543e+01	4.571801777557404356e-01
3.958227876786669697e+01	4.489226388363147247e-01
3.983382520768443413e+01	4.438411919677172079e-01
4.008544842975349098e+01	4.363444475882592433e-01
4.033619301340542052e+01	4.315315117563223724e-01
4.058776599344974301e+01	4.235674331206957244e-01
4.083970221749189022e+01	4.160056529059730779e-01
4.109095921749577940e+01	4.110695740638585227e-01
4.134236727584069371e+01	4.038068749630839283e-01
4.159390229570379915e+01	4.005890070571120898e-01
4.184507899773220174e+01	3.970612997347064965e-01
4.209613747244114279e+01	3.894967278335283445e-01
4.234722818606434913e+01	3.853138950719556810e-01
4.259857332263157303e+01	3.789517886595518692e-01
4.285027109763341713e+01	3.757256806829546991e-01
4.310176195204312677e+01	3.710317703508846376e-01
4.335299280752174411e+01	3.659396711433770544e-01
4.360432095771267313e+01	3.619887995651729917e-01
